--------- beginning of system
07-03 16:29:48.820  1767  1832 V WindowManager:     startWCT=WindowContainerTransaction { changes= {} hops= [] flags= 0 errorCallbackToken=null taskFragmentOrganizer=null }
07-03 16:29:48.820  1767  1832 V WindowManager:     info={id=9420 t=CLOSE f=0x10 trk=0 r=[0@Point(0, 0)] c=[
07-03 16:29:48.820  1767  1832 V WindowManager:         {m=OPEN f=STARTING_WINDOW_TRANSFER|FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{43666606 u0 fr.retrospare.blazeplayer/.player.AudioPlayerActivity t12981}#127865)/@0xed0173d sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.player.AudioPlayerActivity}, taskId = 12981, appCompatTransitionInfo = null }}
07-03 16:29:48.820  1767  1832 V WindowManager:     ]}
07-03 16:29:48.822  2621  2651 V WindowManagerShell: onTransitionReady(transaction=7589208572668)
07-03 16:29:48.822  2621  2653 V WindowManagerShell: onTransitionReady (#9420) android.os.BinderProxy@2417d48: {id=9420 t=CLOSE f=0x10 trk=0 r=[0@Point(0, 0)] c=[
07-03 16:29:48.822  2621  2653 V WindowManagerShell:         {m=OPEN f=STARTING_WINDOW_TRANSFER|FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{43666606 u0 fr.retrospare.blazeplayer/.player.AudioPlayerActivity t12981}#127865)/@0x2d8ad60 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.player.AudioPlayerActivity}, taskId = 12981, appCompatTransitionInfo = null }}
07-03 16:29:48.822  2621  2653 V WindowManagerShell:     ]}
07-03 16:29:48.822  2621  2653 V ShellDesktopMode: DesktopModeLogger: taskInfo map after processing changes 0
07-03 16:29:48.822  2621  2653 V WindowManagerShell: Non-visible anim so abort: (#9420) android.os.BinderProxy@2417d48@0
07-03 16:29:48.822  2621  2653 V WindowManagerShell: Transition was merged: (#9420) android.os.BinderProxy@2417d48@0 into (#9419) android.os.BinderProxy@6fabb2c@0
07-03 16:29:48.951  2621  2653 V WindowManagerShell: Transition animation finished (aborted=false), notifying core (#9419) android.os.BinderProxy@6fabb2c@0
07-03 16:29:48.955  1767  1832 V WindowManager: Finish Transition (#9419): created at 07-03 16:29:48.419 collect-started=0.024ms request-sent=5.162ms started=8.203ms ready=10.151ms sent=12.305ms commit=11.267ms finished=535.957ms
07-03 16:29:48.956  1767  1832 V WindowManager: Finish Transition (#9420): created at 07-03 16:29:48.547 collect-started=0.017ms request-sent=0.098ms started=3.74ms ready=269.842ms sent=271.949ms finished=409.135ms
07-03 16:29:48.956  2621  2653 V WindowManagerShell: Track 0 became idle
07-03 16:29:48.956  2621  2653 V WindowManagerShell: All active transition animations finished
07-03 16:29:49.030  1767  6053 I MediaSessionStack: addSession to bottom of stack | record: fr.retrospare.blazeplayer/androidx.media3.session.id.BlazeAudio/2713 (userId=0)
07-03 16:29:49.048  1767  6053 I MediaSessionStack: onPlaybackStateChanged - Pushing session to top | record: fr.retrospare.blazeplayer/androidx.media3.session.id.BlazeAudio/2713 (userId=0)
07-03 16:29:49.048  1767  1835 W ActivityTaskManager: Activity top resumed state loss timeout for ActivityRecord{207858484 u0 fr.retrospare.blazeplayer/.MainActivity t-1 f}}
07-03 16:29:49.049  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:49.049  1767  3443 I AS.FadeOutManager: unfadeOutUid() uid:10589
07-03 16:29:49.052  1767 11378 D CoreBackPreview: Window{f1a3454 u0 fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.player.AudioPlayerActivity}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@f1f02ee, mPriority=-1, mIsAnimationCallback=false, mOverrideBehavior=0}
07-03 16:29:49.092  1767 11378 D CoreBackPreview: Window{38207e5 u0 com.alphainventor.filemanager/com.alphainventor.filemanager.activity.MainActivity}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@28e9e4c, mPriority=-1, mIsAnimationCallback=false, mOverrideBehavior=0}
07-03 16:29:49.104  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:49.109  1767  1832 D HintManagerService: Sent cleanup message for uid 10431
07-03 16:29:49.114  1767  3443 I ActivityManager: Background started FGS: Allowed [callingPackage: fr.retrospare.blazeplayer; callingUid: 10589; uidState: TOP ; uidBFSL: [BFSL]; intent: Intent { act=androidx.media3.session.MediaSessionService xflg=0x4 cmp=fr.retrospare.blazeplayer/.player.BlazePlayerService }; code:PROC_STATE_TOP; tempAllowListReason:<null>; allowWiu:12; targetSdkVersion:36; callerTargetSdkVersion:36; startForegroundCount:2; bindFromPackage:null: isBindService:true]
07-03 16:29:49.115  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:49.155 16085 16085 D InsetsController: hide(ime())
07-03 16:29:49.324  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:49.325  1767  1767 V NotificationHistory: Attempted to add notif for locked/gone/disabled user 0
07-03 16:29:49.451  1767 11378 E AppOps  : attributionTag  not declared in manifest of fr.retrospare.blazeplayer
07-03 16:29:49.452  1767  5137 E AppOps  : attributionTag  not declared in manifest of fr.retrospare.blazeplayer
07-03 16:29:49.880  1767  6053 I MR2ServiceImpl: getDeviceSuggestionsWithManagerLocked | manager: 12
07-03 16:29:49.880  1767  6053 W MR2ServiceImpl: Router record not found for the target package: fr.retrospare.blazeplayer
07-03 16:29:50.110  1767  2351 D HintManagerService: Starts cleaning for 10431
07-03 16:29:50.782  1767  6053 D CoreBackPreview: startBackNavigation currentTask=Task{61dc5b4 #12981 type=standard A=10589:fr.retrospare.blazeplayer}, topRunningActivity=ActivityRecord{43666606 u0 fr.retrospare.blazeplayer/.player.AudioPlayerActivity t12981}, callbackInfo=OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@f1f02ee, mPriority=-1, mIsAnimationCallback=false, mOverrideBehavior=0}, currentFocus=Window{f1a3454 u0 fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.player.AudioPlayerActivity}, embedded=false
07-03 16:29:50.782  1767  6053 D CoreBackPreview: Previous Destination is Activity:ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.MainActivity} Task:null removedContainer:null, backType=TYPE_CALLBACK
07-03 16:29:50.783  2621  2653 D ShellBackPreview: Received backNavigationInfo:BackNavigationInfo{mType=TYPE_CALLBACK (4), mOnBackNavigationDone=null, mOnBackInvokedCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@ab38ad0, mPrepareRemoteAnimation=false, mAnimationCallback=false, mCustomizeAnimationInfo=null}
07-03 16:29:50.784  2621  2653 D ShellBackPreview: Finishing gesture with event action: 1
07-03 16:29:50.784  2621  2653 D ShellBackPreview: onGestureFinished() mTriggerBack == true
07-03 16:29:50.784  2621  2653 D ShellBackPreview: Trigger back without dispatching to animator.
07-03 16:29:50.784  2621  2653 D ShellBackPreview: BackAnimationController: finishBackNavigation()
07-03 16:29:50.792  2621  2653 V WindowManagerShell: Transition requested (#9421): android.os.BinderProxy@f9daac9 TransitionRequestInfo { type = CLOSE, triggerTask = null, pipChange = null, remoteTransitionInfo = null, displayChange = null, requestedLocation = null, userChange = null, windowingLayerChange = null, fullscreenRequestChange = null, flags = 0, debugId = 9421 }
07-03 16:29:50.792  2621  2653 V ShellDesktopMode: DesktopTasksController: skipping handleRequest reason=triggerTask is null
07-03 16:29:50.802  1767  2333 I AppsFilter: interaction: PackageSetting{e7188b3 fr.retrospare.blazeplayer/10589} -> PackageSetting{dbb9556 com.google.android.apps.nexuslauncher/10220} BLOCKED
07-03 16:29:50.814  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:50.818  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:50.818  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:50.834  1767  1832 V WindowManager: Sent Transition (#9421) createdAt=07-03 16:29:50.791 via request=TransitionRequestInfo { type = CLOSE, triggerTask = null, pipChange = null, remoteTransitionInfo = null, displayChange = null, requestedLocation = null, userChange = null, windowingLayerChange = null, fullscreenRequestChange = null, flags = 0, debugId = 9421 }
07-03 16:29:50.834  1767  1832 V WindowManager:     startWCT=WindowContainerTransaction { changes= {} hops= [] flags= 0 errorCallbackToken=null taskFragmentOrganizer=null }
07-03 16:29:50.835  1767  1832 V WindowManager:     info={id=9421 t=CLOSE f=0x0 trk=0 r=[0@Point(0, 0)] c=[
07-03 16:29:50.835  1767  1832 V WindowManager:         {m=CLOSE f=FILLS_TASK leash=Surface(name=ActivityRecord{43666606 u0 fr.retrospare.blazeplayer/.player.AudioPlayerActivity t12981}#127865)/@0xed0173d sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.player.AudioPlayerActivity}, taskId = 12981, appCompatTransitionInfo = null } opt={t=FROM_STYLE mUserId=0}},
07-03 16:29:50.835  1767  1832 V WindowManager:         {m=TO_FRONT f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{29811335 u0 fr.retrospare.blazeplayer/.MainActivity t12981}#127822)/@0xc6c096b sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.MainActivity}, taskId = 12981, appCompatTransitionInfo = null } opt={t=FROM_STYLE mUserId=0}}
07-03 16:29:50.835  1767  1832 V WindowManager:     ]}
07-03 16:29:50.837  2621  2651 V WindowManagerShell: onTransitionReady(transaction=7589208572756)
07-03 16:29:50.838  2621  2653 V WindowManagerShell: onTransitionReady (#9421) android.os.BinderProxy@f9daac9: {id=9421 t=CLOSE f=0x0 trk=0 r=[0@Point(0, 0)] c=[
07-03 16:29:50.838  2621  2653 V WindowManagerShell:         {m=CLOSE f=FILLS_TASK leash=Surface(name=ActivityRecord{43666606 u0 fr.retrospare.blazeplayer/.player.AudioPlayerActivity t12981}#127865)/@0x6e9d839 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.player.AudioPlayerActivity}, taskId = 12981, appCompatTransitionInfo = null } opt={t=FROM_STYLE mUserId=0}},
07-03 16:29:50.838  2621  2653 V WindowManagerShell:         {m=TO_FRONT f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{29811335 u0 fr.retrospare.blazeplayer/.MainActivity t12981}#127822)/@0x6889e7e sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.MainActivity}, taskId = 12981, appCompatTransitionInfo = null } opt={t=FROM_STYLE mUserId=0}}
07-03 16:29:50.838  2621  2653 V WindowManagerShell:     ]}
07-03 16:29:50.838  2621  2653 V ShellDesktopMode: DesktopModeLogger: taskInfo map after processing changes 0
07-03 16:29:50.838  2621  2653 V WindowManagerShell: Playing animation for (#9421) android.os.BinderProxy@f9daac9@0
07-03 16:29:50.838  2621  2653 D ShellSplitScreen: startAnimation: transition=9421 isSplitActive=false
07-03 16:29:50.838  2621  2653 V ShellRecents: RecentsTransitionHandler.startAnimation: no controller found
07-03 16:29:50.838  2621  2653 V ShellDesktopMode: DesktopMixedTransitionHandler: No pending desktop transition
07-03 16:29:50.838  2621  2653 V WindowManagerShell: Transition doesn't have explicit remote, search filters for match for {id=9421 t=CLOSE f=0x0 trk=0 r=[0@Point(0, 0)] c=[{m=CLOSE f=FILLS_TASK leash=Surface(name=ActivityRecord{43666606 u0 fr.retrospare.blazeplayer/.player.AudioPlayerActivity t12981}#127865)/@0x6e9d839 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.player.AudioPlayerActivity}, taskId = 12981, appCompatTransitionInfo = null } opt={t=FROM_STYLE mUserId=0}},{m=TO_FRONT f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{29811335 u0 fr.retrospare.blazeplayer/.MainActivity t12981}#127822)/@0x6889e7e sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.MainActivity}, taskId = 12981, appCompatTransitionInfo = null } opt={t=FROM_STYLE mUserId=0}}]}
07-03 16:29:50.838  2621  2653 V WindowManagerShell:  Checking filter Pair{{types=[] flags=0x0] notFlags=0x0 checks=[{atype=dream independent=true modes=[OPEN,TO_FRONT] flags=NONE mustBeTask=false order=ANY topActivity=null launchCookie=null windowingMode=undefined isCrossDisplayMove=false},{atype=home independent=true modes=[CLOSE,TO_BACK] flags=NONE mustBeTask=false order=ANY topActivity=null launchCookie=null windowingMode=undefined isCrossDisplayMove=false}]} RemoteTransition { remoteTransition = android.window.IRemoteTransition$Stub$Proxy@f2ba921, appThread = android.app.IApplicationThread$Stub$Proxy@3a54146, debugName = LauncherToDream, filter = null }}
07-03 16:29:50.838  2621  2653 V WindowManagerShell:  Checking filter Pair{{types=[] flags=0x0] notFlags=0x0 checks=[{atype=standard independent=false modes=[CHANGE] flags=NONE mustBeTask=true order=ANY topActivity=null launchCookie=null windowingMode=undefined isCrossDisplayMove=true}]} RemoteTransition { remoteTransition = android.window.IRemoteTransition$Stub$Proxy@9644f07, appThread = android.app.IApplicationThread$Stub$Proxy@633f834, debugName = QuickstepDisplayMove, filter = null }}
07-03 16:29:50.839  2621  2653 V WindowManagerShell:  Checking filter Pair{{types=[] flags=0x0] notFlags=0x100 checks=[{atype=home independent=true modes=[OPEN,TO_FRONT] flags=NONE mustBeTask=false order=ANY topActivity=ComponentInfo{com.google.android.apps.nexuslauncher/com.google.android.apps.nexuslauncher.NexusLauncherActivity} launchCookie=null windowingMode=undefined isCrossDisplayMove=false},{atype=standard independent=true modes=[CLOSE,TO_BACK] flags=NONE mustBeTask=false order=ANY topActivity=null launchCookie=null windowingMode=undefined isCrossDisplayMove=false},{NOT atype=undefined independent=true modes=[] flags=NONE mustBeTask=true order=ANY topActivity=null launchCookie=null customAnim=true windowingMode=undefined isCrossDisplayMove=false}]} RemoteTransition { remoteTransition = android.window.IRemoteTransition$Stub$Proxy@5f8b65d, appThread = android.app.IApplicationThread$Stub$Proxy@b642bd2, debugName = QuickstepLaunchHome, filter = null }}
07-03 16:29:50.839  2621  2653 V WindowManagerShell:  Checking filter Pair{{types=[OPEN,TO_FRONT] flags=0x0] notFlags=0x0 checks=[{atype=standard independent=true modes=[OPEN,TO_FRONT] flags=NONE mustBeTask=true order=ANY topActivity=null launchCookie=null windowingMode=freeform isCrossDisplayMove=false}]} RemoteTransition { remoteTransition = android.window.IRemoteTransition$Stub$Proxy@d72de3a, appThread = null, debugName = DesktopWindowLimitUnminimize, filter = null }}
07-03 16:29:50.839  2621  2653 V WindowManagerShell:  Delegate animation for (#9421) to null
07-03 16:29:50.839  2621  2653 V WindowManagerShell: start default transition animation, info = {id=9421 t=CLOSE f=0x0 trk=0 r=[0@Point(0, 0)] c=[{m=CLOSE f=FILLS_TASK leash=Surface(name=ActivityRecord{43666606 u0 fr.retrospare.blazeplayer/.player.AudioPlayerActivity t12981}#127865)/@0x6e9d839 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.player.AudioPlayerActivity}, taskId = 12981, appCompatTransitionInfo = null } opt={t=FROM_STYLE mUserId=0}},{m=TO_FRONT f=FILLS_TASK|IS_BEHIND_STARTING_WINDOW leash=Surface(name=ActivityRecord{29811335 u0 fr.retrospare.blazeplayer/.MainActivity t12981}#127822)/@0x6889e7e sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 bc=ff0f1117 activity=ActivityTransitionInfo { component = ComponentInfo{fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.MainActivity}, taskId = 12981, appCompatTransitionInfo = null } opt={t=FROM_STYLE mUserId=0}}]}
07-03 16:29:50.839  2621  2653 V WindowManagerShell: loadAnimation: anim=android.view.animation.AnimationSet@9cafb animAttr=0x6 type=CLOSE isEntrance=true
07-03 16:29:50.840  2621  2653 V WindowManagerShell: loadAnimation: anim=android.view.animation.AnimationSet@4d15571 animAttr=0x7 type=CLOSE isEntrance=false
07-03 16:29:50.841  2621  2653 V WindowManagerShell:  animated by com.android.wm.shell.transition.DefaultTransitionHandler@2fac514
07-03 16:29:50.878  1767  2333 W DisplayManagerService: Permission Denial: getWifiDisplayStatus() from pid=16085, uid=10589 requires android.permission.CONFIGURE_WIFI_DISPLAY
07-03 16:29:50.880  1767  2333 W DisplayManagerService: Permission Denial: getWifiDisplayStatus() from pid=16085, uid=10589 requires android.permission.CONFIGURE_WIFI_DISPLAY
07-03 16:29:50.950  1767  6053 D CoreBackPreview: Window{e0f6d0d u0 fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.MainActivity}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@b5ace10, mPriority=-1, mIsAnimationCallback=false, mOverrideBehavior=0}
07-03 16:29:51.039  1767  2333 I MR2ServiceImpl: registerRouter2 | package: fr.retrospare.blazeplayer, uid: 10589, pid: 16085, router id: 478, hasMediaRoutingControl: false
07-03 16:29:51.040  1767  2333 I MR2ServiceImpl: setDiscoveryRequestWithRouter2 | router: fr.retrospare.blazeplayer(id: 478), discovery request: RouteDiscoveryRequest{ preferredFeatures={com.google.android.gms.cast.CATEGORY_CAST/CC1AD845///ALLOW_IPV6}, activeScan=false }
07-03 16:29:51.049  1767  2493 I MR2ServiceImpl: Updating composite discovery preference | preference: RouteDiscoveryRequest{ preferredFeatures={com.google.android.gms.cast.CATEGORY_CAST/CC1AD845///ALLOW_IPV6}, activeScan=true }, active routers: [fr.retrospare.blazeplayer]
07-03 16:29:51.055  1767  2493 I MR2ServiceImpl: addProviderRoutes | provider: com.google.android.gms/.cast.media.CastMediaRoute2ProviderService_Persistent, routes: [7cabc658c39a7aeff798f6f4b8022d08 | Bureau]
07-03 16:29:51.098 16085 16085 D InsetsController: hide(ime())
07-03 16:29:51.308  2621  2653 V WindowManagerShell: Transition animation finished (aborted=false), notifying core (#9421) android.os.BinderProxy@f9daac9@0
07-03 16:29:51.320  1767  1832 V WindowManager: Finish Transition (#9421): created at 07-03 16:29:50.791 collect-started=0.039ms request-sent=0.068ms started=3.447ms ready=12.329ms sent=41.699ms commit=8.893ms finished=526.17ms
07-03 16:29:51.328  2621  2653 V WindowManagerShell: Track 0 became idle
07-03 16:29:51.328  2621  2653 V WindowManagerShell: All active transition animations finished
07-03 16:29:51.347  1767  2875 D CoreBackPreview: Window{f1a3454 u0 fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.player.AudioPlayerActivity}: Setting back callback null
07-03 16:29:51.356  1767  2333 W ActivityManager: Unbind failed: could not find connection for android.os.BinderProxy@9a07353
07-03 16:29:51.358  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:51.390  1767  5137 I MR2ServiceImpl: updateScanningState | manager: 215, ownerPackageName: com.google.android.gms, targetPackageName: fr.retrospare.blazeplayer, scanningState: NOT_SCANNING
07-03 16:29:51.390  1767  2493 I MR2ServiceImpl: Updating composite discovery preference | preference: RouteDiscoveryRequest{ preferredFeatures={com.google.android.gms.cast.CATEGORY_CAST/CC1AD845///ALLOW_IPV6}, activeScan=false }, active routers: []
07-03 16:29:53.477  1767  5137 D CoreBackPreview: Window{e0f6d0d u0 fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.MainActivity}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@557c1a9, mPriority=0, mIsAnimationCallback=true, mOverrideBehavior=0}
07-03 16:29:53.505  1767  2333 D CoreBackPreview: Window{e0f6d0d u0 fr.retrospare.blazeplayer/fr.retrospare.blazeplayer.MainActivity}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@fcd305c, mPriority=-1, mIsAnimationCallback=false, mOverrideBehavior=0}
07-03 16:29:54.549  2621  2653 V ShellRecents: startRecentsTransition
07-03 16:29:54.550  2621  2653 D WindowManagerShell: PipDesktopState: Recents transition state changed: TRANSITION_STATE_REQUESTED
07-03 16:29:54.550  2621  2653 V ShellDesktopMode: DesktopTasksController: Recents transition state changed: TRANSITION_STATE_REQUESTED
07-03 16:29:54.550  2621  2653 V ShellRecents: RecentsTransitionHandler.startRealRecentsTransition(): displayId=0
07-03 16:29:54.550  2621  2653 V WindowManagerShell:  handleRecentsRequest displayId=0 deskActive=false
07-03 16:29:54.550  2621  2653 V WindowManagerShell: Directly starting a new transition type=START_RECENTS_TRANSITION(FIRST_CUSTOM+21) wct=WindowContainerTransaction { changes= {} hops= [{pendingIntent: options=Bundle[{android.activity.splashScreenStyle=-1, android.activity.sourceInfo=android.app.ActivityOptions$SourceInfo@e3ec43a, android.pendingIntent.backgroundActivityAllowed=3, android.activity.launchDisplayId=0, android:activity.animAbortListener=null, android.activity.transientLaunch=true}]}, {setAnimationDelegate:  caller=android.os.BinderProxy@7d12975}] flags= 0 errorCallbackToken=null taskFragmentOrganizer=null } handler=com.android.wm.shell.recents.RecentsTransitionHandler@1b43b55
07-03 16:29:54.551  1767  2333 V WindowManager: deferTransitionReady deferReadyDepth=1 stack=com.android.server.wm.WindowOrganizerController.applyTransaction:669 com.android.server.wm.WindowOrganizerController.applyTransaction:647 com.android.server.wm.WindowOrganizerController.lambda$startTransition$3:383 com.android.server.wm.WindowOrganizerController.$r8$lambda$PHnU0rj5Bcvaq0dL-Wi7kOJt8bo:0 com.android.server.wm.WindowOrganizerController$$ExternalSyntheticLambda5.onCollectStarted:0 
07-03 16:29:54.554  1767  2333 V WindowManager: continueTransitionReady deferReadyDepth=0 stack=com.android.server.wm.WindowOrganizerController.applyTransaction:810 com.android.server.wm.WindowOrganizerController.applyTransaction:647 com.android.server.wm.WindowOrganizerController.lambda$startTransition$3:383 com.android.server.wm.WindowOrganizerController.$r8$lambda$PHnU0rj5Bcvaq0dL-Wi7kOJt8bo:0 com.android.server.wm.WindowOrganizerController$$ExternalSyntheticLambda5.onCollectStarted:0 
07-03 16:29:54.555  2621  2653 V ShellRecents: [240744008] RecentsController.setTransition: id=android.os.BinderProxy@f5f68eb
07-03 16:29:54.559  1767  1835 I ActivityManager: updateOomAdj start time is before than pendingPid added, don't delete it
07-03 16:29:54.561  2621  2653 D Bubbles : BubbleTaskStackListener.onTaskMovedToFront(): taskId=5
07-03 16:29:54.564  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:54.565  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:54.570  1767  2500 D BackgroundInstallControlService: Package event received: 0
07-03 16:29:54.580  1767  1832 V WindowManager: Sent Transition (#9422) createdAt=07-03 16:29:54.551
07-03 16:29:54.580  1767  1832 V WindowManager:     startWCT=WindowContainerTransaction { changes= {} hops= [{pendingIntent: options=Bundle[{android.activity.splashScreenStyle=-1, android.activity.sourceInfo=android.app.ActivityOptions$SourceInfo@817e2db, android.pendingIntent.backgroundActivityAllowed=3, android.activity.launchDisplayId=0, android:activity.animAbortListener=null, android.activity.transientLaunch=true}]}, {setAnimationDelegate:  caller=android.os.BinderProxy@8c01a71}] flags= 0 errorCallbackToken=null taskFragmentOrganizer=null }
07-03 16:29:54.580  1767  1832 V WindowManager:     info={id=9422 t=FIRST_CUSTOM+21 f=0x80 trk=0 r=[0@Point(0, 0)] c=[
07-03 16:29:54.580  1767  1832 V WindowManager:         {WCT{RemoteToken{dea04c Task{73d10d3 #1 type=home}}} m=TO_FRONT f=SHOW_WALLPAPER|MOVE_TO_TOP leash=Surface(name=Task=1#44)/@0x3878d6f sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 taskParent=-1 winMode=1 userId=0},
07-03 16:29:54.580  1767  1832 V WindowManager:         {WCT{RemoteToken{7598411 Task{61dc5b4 #12981 type=standard A=10589:fr.retrospare.blazeplayer}}} m=TO_BACK f=NONE leash=Surface(name=Task=12981#127821)/@0xb3b4395 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 taskParent=-1 winMode=1 userId=0},
07-03 16:29:54.580  1767  1832 V WindowManager:         {m=TO_FRONT f=IS_WALLPAPER leash=Surface(name=WallpaperWindowToken{fe32e67}#55)/@0xe3e1749 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0}
07-03 16:29:54.580  1767  1832 V WindowManager:     ]}
07-03 16:29:54.582  2621  2653 D Bubbles : BubbleData.onLocusVisibilityChanged() locusId=Overview|ENABLED visible=true taskId=1
07-03 16:29:54.583  2621 16801 V WindowManagerShell: onTransitionReady(transaction=7589208572845)
07-03 16:29:54.583  2621  2653 V WindowManagerShell: onTransitionReady (#9422) android.os.BinderProxy@f5f68eb: {id=9422 t=FIRST_CUSTOM+21 f=0x80 trk=0 r=[0@Point(0, 0)] c=[
07-03 16:29:54.583  2621  2653 V WindowManagerShell:         {m=TO_FRONT f=SHOW_WALLPAPER|MOVE_TO_TOP leash=Surface(name=Task=1#44)/@0xc35a092 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 taskParent=-1 winMode=1 userId=0},
07-03 16:29:54.583  2621  2653 V WindowManagerShell:         {m=TO_BACK f=NONE leash=Surface(name=Task=12981#127821)/@0xcae0a63 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0 taskParent=-1 winMode=1 userId=0},
07-03 16:29:54.583  2621  2653 V WindowManagerShell:         {m=TO_FRONT f=IS_WALLPAPER leash=Surface(name=WallpaperWindowToken{fe32e67}#55)/@0x8d6c660 sb=Rect(0, 0 - 1080, 2400) eb=Rect(0, 0 - 1080, 2400) epz=Point(1080, 2400) d=0}
07-03 16:29:54.583  2621  2653 V WindowManagerShell:     ]}
07-03 16:29:54.584  2621  2653 V ShellDesktopMode: DesktopModeLogger: taskInfo map after processing changes 0
07-03 16:29:54.584  2621  2653 D ShellDesktopMode: DesktopTaskChangeListener: onTaskMovingToFront for taskId=1, displayId=0 - desktop not supported
